name;Ca;dCa;Co;dCo;Cu;dCu;Fe;dFe;Ni;dNi;Описание;is_solid;id;tags;status_id;is_solution;last_normalized;sample_mass;Sc;dSc;repeat_number;method_number;created_at;priority;series_base;is_series;V (ml);Плотность;Масса твердого (g);pH;Eh;Масса навески (g);Объем р-ра H2SO4 (ml);Масса железных окатышей (g);Масса Ca(OH)2 (g);Масса CaCO3 (g);merge_date;Al;Mg;dZn;merged_from;dMg;dCd;Pb;dSi;Zn;dS;dMn;Si;Mn;dPb;Cd;S;dAl;масса;общая;last_mass_volume_update;mass_volume_source;Разбавление;Ru;mIr;mAl;K;Ag;mSc;mCu;Ir;mPt;mAu;mCl;mFe;Os;mRh;Cl;mCa;Rh;Pd;mNi;mCd;mRu;Масса навески (mg);mK;Mo;mZn;V_aliq (l);last_mass_recalculation;mCo;mMn;Au;mPb;mMo;mOs;mS;mPd;mAg;Pt;mSi;mMg;mEh;C;dC;mC;mass_solid_copied_from_C;last_copy_check;skip_reason;mass_source_for_solid;mass_volume_copy_skipped;Масса;Hg;mHg
T2-N6A1;62.73;0.0849;0.0003;0.0004;0.0029;0.0005;6.551;0.0537;0.0046;0.0004;False;0;447;[];3;0;2026-01-26T16:26:07.625388;1;1.037;0.0056;0;0;False;0;0;0;0;0;1.5;0;0;0;0;0;0;0;False;0.084;6.8555;0.0004;False;0.1025;0.0002;0.0037;0.0024;0.0088;10.8945;0.0001;0.1311;0.0081;0.0052;0.0004;79.71;0.006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-N6A2;54.725;0.0919;0.0011;0.0011;0.0014;0.0012;20.34;0.099;0.0017;0.0015;False;0;448;[];3;0;2026-01-26T16:26:07.625391;1;1.0123;0.007;0;0;False;0;0;0;0;0;1.5;0;0;0;0;0;0;0;False;0.0522;57.125;0.0006;False;2.7224;0.0005;0.0193;0.0061;0.0077;21.0814;0.0102;0.3449;0.6724;0.0274;0.0008;167.7667;0.0066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-6A1;46.19;0.0636;0.9334;0.041;0.0331;0.0238;581;38.1838;26.15;0.6979;False;0;449;[];3;0;2026-01-29T11:31:43.430223;188.69;0.9374;0.0036;0;0;False;0;0;0;149.29;1.2639;59.1;0;0;0;0;0;0;0;False;25.4476;111.7;0.0116;False;10.8894;0.0364;0.0011;0.2082;0.5448;46.8109;0.052;7.5343;3.013;1.5747;0.0012;526.6;0.315;0;0;2026-02-01T12:50:55.448392;T2-6C1;10;0.0002;0;32.9775;0.823;0.0001;1.2148;0.0429;0;0;0.0001;41725.3882;752.9179;0;0;32198;59.8576;0;0;33.8878;0.0016;0.0003;0;1.0665;0.0078;0.706;0.05;2026-02-01T12:50:56.023872;1.2096;3.9045;0.0001;0.0014;0.0101;0;682.4209;0;0.0001;0;9.7637;144.752;0;0;0;0;0;0;0;0;0;0;0.0001;0.0001
T2-6A2;48.636;0.0141;0.9791;0.0373;0.0318;0.0229;601;31.8198;27.475;0.4219;False;0;450;[];3;0;2026-01-29T11:31:43.430223;182.44;0.9408;0.0039;0;0;False;0;0;0;149.36;1.2215;49.62;0;0;0;0;0;0;0;False;27.1597;111.95;0.0107;False;11.6673;0.0368;0.0013;0.2461;0.5711;47.2511;0.0406;7.537;3.192;1.5787;0.0013;555.5;0.3035;0;0;2026-02-01T12:50:55.448399;T2-6C2;10;0.0002;0;36.0735;0.837;0.0001;1.2496;0.0422;0;0;0.0003;47060.7824;798.2482;0;0;35432;64.5983;0;0;36.4923;0.0017;0.0003;0;1.1117;0.0082;0.7585;0.05;2026-02-01T12:50:56.023912;1.3004;4.2396;0.0002;0.0017;0.0109;0;737.8151;0;0.0001;0;10.0106;148.692;0;0;0;0;0;0;0;0;0;0;0.0001;0.0001
T2-P6A1;59.67;0.0424;0.3702;0.0363;0.0124;0.0176;2895;141.4214;0.988;0.0252;False;0;451;[];3;0;2026-01-26T16:26:07.625398;1;0.9215;0.0037;0;0;False;0;0;0;0;0;1.5;0;0;0;0;0;0;0;False;1.676;120.05;0.0185;False;8.8388;0.1211;3.6357;0.8086;0.3232;181.7507;0.0497;8.0883;4.2713;4.9502;0.0868;2050.6667;0.1465;0;0;2026-02-01T12:50:55.448406;T2-P6C1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-P6A2;62.895;0.0071;0.4558;0.0734;0.0057;0.0081;3430.5;415.0717;0.6581;0.0208;False;0;452;[];3;0;2026-01-26T16:26:07.625401;1;0.8757;0.005;0;0;False;0;0;0;0;0;1.5;0;0;0;0;0;0;0;False;0.6118;124.35;0.0354;False;6.5761;0.1853;5.4838;1.2364;0.3834;447.0529;0.0608;8.0973;4.6247;7.4758;0.1336;2633.3333;0.2117;0;0;2026-02-01T12:50:55.448411;T2-P6C2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L6A1;47.862;0.1131;0.6587;0.0152;3.8407;0.2517;4683;208.5965;18.91;0.5196;False;0;453;[];3;0;2026-01-29T11:31:43.430223;297.25;0.7579;0.0068;0;0;False;0;0;0;208.29;1.4271;133.44;0;0;0;0;0;0;0;False;131.2166;166.65;0.131;False;4.7376;0.4309;0.079;2.7986;0.5512;3786.2658;0.0355;9.08;3.541;14.7715;0.0021;6885.4;11.4045;0;0;2026-02-01T12:50:55.448416;T2-L6C1;10;0.0054;0.0015;214.9459;10.36;0.0084;1.2415;6.2915;0.0009;0.0002;0.0002;41301.4153;7671.2223;0.0006;0.002;25213;78.4027;0.0012;0.0016;30.9765;0.0034;0.0088;0;16.9707;0.0244;0.9029;0.05;2026-02-01T12:50:56.023948;1.079;5.8005;0.0001;0.1294;0.04;0.001;11278.9737;0.0026;0.0138;0.0001;14.8739;272.9894;0;0;0;0;0;0;0;0;0;0;0.0002;0.0003
T2-L6A2;60.951;0.1485;0.6936;0.0351;3.6;0.1626;4396;206.4752;19.836;0.5781;False;0;454;[];3;0;2026-01-29T11:31:43.430223;272.6;0.7753;0.0074;0;0;False;0;0;0;198.36;1.3743;111.36;0;0;0;0;0;0;0;False;122.2698;158.6;0.1088;False;4.6669;0.3569;0.057;2.1155;0.5619;3371.4523;0.0367;11.37;3.522;13.3379;0.002;6296.9;9.945;0;0;2026-02-01T12:50:55.448423;T2-L6C2;10;0.0049;0.0015;197.1478;8.585;0.0073;1.2501;5.8046;0.0009;0.0002;0.0003;41767.6096;7088.1104;0.0006;0.0016;25904;98.2774;0.001;0.0013;31.9836;0.0032;0.0079;0;13.8425;0.0226;0.906;0.05;2026-02-01T12:50:56.023978;1.1184;5.6789;0.0002;0.0919;0.0364;0.001;10153.1216;0.0021;0.0118;0.0001;18.333;255.7266;0;0;0;0;0;0;0;0;0;0;0.0001;0.0002
T2-F6A1;56.185;0.1202;0.1771;0.0229;0.0009;0.0013;2408.5;53.033;1.4057;0.0332;False;0;455;[];3;0;2026-01-26T16:26:07.625409;1;0.9301;0.005;0;0;False;0;0;0;0;0;1.5;0;0;0;0;0;0;0;False;2.227;78.07;0.0112;False;2.786;0.0696;2.2776;0.3784;0.2125;35.2467;0.0347;8.9043;2.648;3.1061;0.0499;1427.6667;0.0898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-F6A2;58.685;0.1485;0.2171;0.0325;0.0011;0.0016;2779.5;126.5721;1.1917;0.0359;False;0;456;[];3;0;2026-01-26T16:26:07.625411;1;0.9236;0.0044;0;0;False;0;0;0;0;0;1.5;0;0;0;0;0;0;0;False;0.2511;78.19;0.0191;False;0.1556;0.0968;3.0176;0.4939;0.2241;79.2549;0.0444;4.6647;2.7033;4.1031;0.0693;1781.6667;0.1135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-F6Z2;46.26;0.2263;0.1873;0.0264;0.0031;0.0043;2577.5;105.3589;1.36;0.0439;False;0;457;[];3;0;2026-01-26T16:26:07.625413;1;0.9444;0.0049;0;0;False;0;0;0;0;0;1.5;0;0;0;0;0;0;0;False;0.1774;65.16;0.0198;False;0.2404;0.081;2.5675;0.4167;0.1493;41.1015;0.0347;1.1728;2.2517;3.4896;0.0587;1576.6667;0.0987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-7A1;38.02;0.3253;0.8095;0.0387;0.0268;0.0216;493;35.3553;22.9;0.7401;False;0;458;[];3;0;2026-01-29T11:31:43.430223;186.38;0.9638;0.0036;0;0;False;0;0;0;149.44;1.2472;55.41;0;0;0;0;0;0;0;False;22.5118;113.85;0.0129;False;12.3744;0.0348;0.0002;0.27;0.4586;58.4892;0.0517;12.25;2.619;1.551;0.0011;457;0.5488;0;0;2026-02-01T12:50:55.448432;T2-7C1;10;0.0001;0;29.4837;0.627;0.0001;1.2623;0.0351;0;0;0;235.746;645.6821;0;0;180;49.7948;0;0;29.9921;0.0014;0.0001;0;0.8212;0.0066;0.6006;0.05;2026-02-01T12:50:56.024013;1.0602;3.4301;0;0.0003;0.0086;0;598.5329;0;0.0001;0;16.0438;149.1093;0;0;0;0;0;0;0;0;0;0;0.0008;0.001
T2-7A2;38.541;0.1556;0.8357;0.0358;0.0257;0.021;515;26.163;23.08;0.7129;False;0;459;[];3;0;2026-01-29T11:31:43.430223;188.45;0.9748;0.0028;0;0;False;0;0;0;149.64;1.2594;58.215;0;0;0;0;0;0;0;False;23.347;113.1;0.0118;False;12.1622;0.0339;0.0002;0.2751;0.472;58.6531;0.0525;11.33;2.703;1.5292;0.0011;467;0.5252;0;0;2026-02-01T12:50:55.448439;T2-7C2;10;0.0002;0;30.406;0.54;0.0001;1.2695;0.0335;0;0;0;173.2125;670.7102;0;0;133;50.1939;0;0;30.0582;0.0014;0.0003;0;0.7033;0.0069;0.6147;0.05;2026-02-01T12:50:56.024044;1.0884;3.5203;0;0.0003;0.009;0;608.1975;0;0.0001;0;14.7556;147.2958;0;0;0;0;0;0;0;0;0;0;0.0009;0.0012
T2-P7A1;60.445;0.2616;0.6333;0.0411;0.0062;0.0087;3271.5;348.6036;4.2917;0.0999;False;0;460;[];3;0;2026-01-26T16:26:07.625421;1;0.8852;0.005;0;0;False;0;0;0;0;0;1.5;0;0;0;0;0;0;0;False;1.9437;124.5;0.0265;False;7.6368;0.1551;4.6039;0.9024;0.5012;336.5769;0.0575;8.237;4.556;6.2609;0.112;2457;0.1899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-P7A2;62.005;0.1061;0.6856;0.0526;0.0089;0.0126;3253.5;266.5793;8.1197;0.2094;False;0;461;[];3;0;2026-01-26T16:26:07.625424;1;0.8798;0.007;0;0;False;0;0;0;0;0;1.5;0;0;0;0;0;0;0;False;7.813;127.5;0.0267;False;7.9196;0.1625;4.9615;0.8854;0.5467;381.7237;0.0681;13.31;4.664;6.7437;0.1161;2544;0.2498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-F7Z1;58.515;0.2475;0.3847;0.0236;0.0032;0.0045;2727;128.6934;6.1907;0.1546;False;0;462;[];3;0;2026-01-26T16:26:07.625426;1;0.9329;0.0043;0;0;False;0;0;0;0;0;1.5;0;0;0;0;0;0;0;False;2.5897;82.205;0.0153;False;4.2073;0.0968;3.04;0.5001;0.3363;73.0776;0.0387;3.287;2.906;4.1366;0.0691;1771.3333;0.1225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-F7Z2;79.745;0.3748;0.495;0.0285;0.0203;0.0286;3012;264.4579;9.287;0.2798;False;0;463;[];3;0;2026-01-26T16:26:07.625431;1;0.9122;0.0046;0;0;False;0;0;0;0;0;1.5;0;0;0;0;0;0;0;False;6.9727;97.205;0.019;False;5.0841;0.1182;3.6954;0.6643;0.467;159.587;0.0515;5.867;3.4567;5.0255;0.0846;2077;0.2238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L7A1;81.2479;0.0283;1.3104;0.0147;8.8382;0.1966;3618.9126;76.3675;37.1438;0.7139;False;0;464;['импорт_исп_аэс', '2026-01-21'];0;0;2026-01-26T16:26:07.625433;0;-0.2887;0.0102;0;0;False;0;0;0;0;0;0;0;0;0;0;0;0;0;False;245.2;161.7;0.1202;False;6.2225;0.3872;10.136;1.9935;0.954;3656.4743;0.0523;7.9313;7.4103;13.568;0.2763;6080;11.049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L7A2;71.9029;0.0919;1.2864;0.0083;9.4002;0.2121;3623.4126;57.2756;36.7671;0.8952;False;0;465;['импорт_исп_аэс', '2026-01-21'];0;0;2026-01-26T16:26:07.625436;0;-0.2883;0.0108;0;0;False;0;0;0;0;0;0;0;0;0;0;0;0;0;False;258.1667;166;0.126;False;6.5054;0.3947;10.4212;2.0751;0.9589;3633.012;0.0695;8.5683;7.5373;13.9707;0.2786;6032.3333;12.1167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-F7A1;66.485;0.1202;0.4872;0.0339;0.0056;0.008;3118.5;458.9123;6.3093;0.1886;False;0;466;[];3;0;2026-01-26T16:26:07.625439;1;0.9079;0.0066;0;0;False;0;0;0;0;0;1.5;0;0;0;0;0;0;0;False;7.015;104.6;0.0204;False;5.0912;0.1237;3.6527;0.77;0.4439;197.0076;0.0679;15.61;3.79;4.9558;0.0888;2148;0.2491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-F7A2;64.165;0.1768;0.5745;0.0306;0.0053;0.0076;3233.5;412.2433;9.8793;0.2618;False;0;467;[];3;0;2026-01-26T16:26:07.625442;1;0.8921;0.0058;0;0;False;0;0;0;0;0;1.5;0;0;0;0;0;0;0;False;11.98;111.55;0.0243;False;5.0205;0.1404;4.1592;0.9677;0.4974;265.438;0.0605;20.51;4.077;5.6566;0.1006;2330.6667;0.3236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L7A1;57.319;0.594;0.6558;0.007;3.6741;0.1831;4437;319.6123;18.704;0.335;False;0;468;[];3;0;2026-01-29T11:31:43.430223;289.42;0.8045;0.007;0;0;False;0;0;0;205.44;1.4088;125.97;0;0;0;0;0;0;0;False;123.7459;158.15;0.1204;False;6.4347;0.4016;0.0679;2.5845;0.5465;3610.9656;0.0429;7.995;3.465;14.2451;0.002;6845.5;11.4692;0;0;2026-02-01T12:50:55.448447;T2-L7C1;10;0.0052;0.0015;202.2627;9.263;0.0089;1.315;6.0053;0.0009;0;0;250.0785;7252.2765;0.0005;0.0016;153;93.6879;0.001;0.0013;30.5717;0.0033;0.0085;0;15.1404;0.0233;0.8933;0.05;2026-02-01T12:50:56.024089;1.0719;5.6635;0;0.111;0.0381;0.0008;11188.9697;0.0021;0.0145;0;13.0678;258.4962;0;0;0;0;0;0;0;0;0;0;0.0002;0.0003
T2-L7A2;50.718;0.2546;0.6511;0.0143;3.9681;0.1676;4680;167.5843;18.785;0.5;False;0;469;[];3;0;2026-01-29T11:31:43.430223;295.17;0.8002;0.0078;0;0;False;0;0;0;207.64;1.4215;131.295;0;0;0;0;0;0;0;False;129.4994;164.6;0.1272;False;6.9296;0.4053;0.0651;2.5366;0.5602;3631.7902;0.0558;8.7223;3.565;14.7298;0.0022;6640.9;11.9835;0;0;2026-02-01T12:50:55.448454;T2-L7C2;10;0.0055;0.0016;212.2171;9.54;0.0091;1.3113;6.5027;0.001;0.0002;0;213.0375;7669.35;0.0006;0.0018;130;83.1141;0.0011;0.0014;30.7839;0.0036;0.009;0;15.6337;0.0246;0.918;0.05;2026-02-01T12:50:56.024121;1.067;5.8421;0;0.1067;0.0403;0.001;10882.7749;0.0023;0.0149;0.0001;14.2937;269.7382;0;0;0;0;0;0;0;0;0;0;0.0001;0.0002
Т13_21;489.9679;10;4.9977;0.35;74.9982;1.5;6278.4126;907.5;182.9971;0.4;0;0;470;['автослияние'];3;1;2026-01-26T16:26:07.625449;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2026-01-21T18:03:05.494985;0;0;0;['Т13_215', 'Т13_210'];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Т13_31;494.9679;10;3.9977;0.6;44.4982;1;6304.4126;914;149.9971;0.8;0;0;471;['автослияние'];3;1;2026-01-26T16:26:07.625452;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2026-01-21T18:03:05.495460;0;0;0;['Т13_315', 'Т13_310'];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-P2A2;29.9596;51.9471;0.1062;0.095;0.0532;0.0386;1863.0793;399.4333;0.4144;0.0062;0;0;472;['автослияние'];3;0;2026-01-26T16:26:07.625455;1;-0.0642;0.0071;0;0;0;0;0;0;0;0;1.5;0;0;0;0;0;0;0;2026-01-21T18:03:05.495909;0;0;0;['T2-P2A21', 'T2-P2A22'];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-P2A1;16.5379;28.7001;0.0439;0.0408;0.0049;0.0095;1544.0793;252.8952;0.0265;0.0046;0;0;473;['автослияние'];3;0;2026-01-26T16:26:07.625458;1;-0.0107;0.0074;0;0;0;0;0;0;0;0;1.5;0;0;0;0;0;0;0;2026-01-21T18:03:05.496373;0;0;0;['T2-P2A11', 'T2-P2A12'];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-P1A3;18.0396;31.301;0.2508;0.2214;0.0096;0.0161;2029.4126;494.5791;0.5809;0.0104;0;0;474;['автослияние'];3;0;2026-01-26T16:26:07.625460;1;-0.0534;0.0048;0;0;0;0;0;0;0;0;1.5;0;0;0;0;0;0;0;2026-01-21T18:03:05.496829;0;0;0;['T2-P1A31', 'T2-P1A32'];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-P1A4;17.5412;30.4379;0.2791;0.245;0.0078;0.0136;1990.5793;468.3474;0.6425;0.0071;0;0;475;['автослияние'];3;0;2026-01-26T16:26:07.625467;1;-0.0411;0.0046;0;0;0;0;0;0;0;0;1.5;0;0;0;0;0;0;0;2026-01-21T18:03:05.497274;0;0;0;['T2-P1A41', 'T2-P1A42'];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-N1A4;15.0495;26.1223;-0.0011;0.0007;0.0101;0.0009;4.5637;0.0985;-0.0012;0.0006;0;0;476;['автослияние'];3;0;2026-01-26T16:26:07.625470;1;0.1248;0.0072;0;0;0;0;0;0;0;0;1.5;0;0;0;0;0;0;0;2026-01-21T18:03:05.497740;0;0;0;['T2-N1A41', 'T2-N1A42'];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-N2CA1;14.7329;25.5737;-0.0015;0.0003;0.0095;0.0009;1.9268;0.0326;-0.0008;0.0003;0;0;477;['автослияние'];3;0;2026-01-26T16:26:07.625472;1;0.1572;0.0063;0;0;0;0;0;0;0;0;1.5;0;0;0;0;0;0;0;2026-01-21T18:03:05.498202;0;0;0;['T2-N2CA11', 'T2-N2CA12'];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-N2CA2;13.6613;23.7175;-0.0012;0.0003;0.0092;0.0012;10.0414;0.1197;0.014;0.0006;0;0;478;['автослияние'];3;0;2026-01-26T16:26:07.625475;1;0.1933;0.0078;0;0;0;0;0;0;0;0;1.5;0;0;0;0;0;0;0;2026-01-21T18:03:05.498659;0;0;0;['T2-N2CA21', 'T2-N2CA22'];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-F2A2;13.9812;24.2719;0.0586;0.0528;0.0038;0.008;1092.8626;131.2512;2.6456;0.0173;0;0;479;['автослияние'];3;0;2026-01-26T16:26:07.625477;1;0.1508;0.0088;0;0;0;0;0;0;0;0;1.5;0;0;0;0;0;0;0;2026-01-21T18:03:05.499122;0;0;0;['T2-F2A21', 'T2-F2A22'];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-F2A1;14.0646;24.4162;0.0349;0.0323;0.0037;0.0077;874.5626;73.5249;1.7458;0.0125;0;0;480;['автослияние'];3;0;2026-01-26T16:26:07.625480;1;0.1752;0.0102;0;0;0;0;0;0;0;0;1.5;0;0;0;0;0;0;0;2026-01-21T18:03:05.499581;0;0;0;['T2-F2A11', 'T2-F2A12'];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L1A4;26.061;0.2227;0.932;0.0727;8.107;0.3815;8323;611.9478;27.715;0.5666;0;0;481;[];3;0;2026-01-28T18:19:56.748933;143.58;0.9398;0.0047;0;0;0;0;0;0;117.09;1.2262;39.735;0;0;0;0;0;0;0;2026-01-21T18:03:05.500040;204.217;0;0;['T2-L1A21', 'T2-L1A22'];0;0;0.1066;0;0.999;0;0;0;5.3924;0;0.005;8320;0;0;0;2026-02-01T12:50:55.448263;T2-L1C4;10;0.0138;0.0026;212.0691;3.927;0.0019;0.9759;8.4187;0.0025;0.0002;0;155.7675;8643.0193;0.0014;0.003;150;27.063;0.0029;0.0025;28.7806;0.0052;0.0143;0;4.078;0.0559;1.0374;0.05;2026-02-01T12:50:56.024171;0.9678;5.5997;0;0.1107;0.058;0.0015;8639.904;0.0026;0.002;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L1A3;24.918;0.1874;1.207;0.0193;5.833;0.2097;6437;543.7647;34.164;0.5016;0;0;482;[];3;0;2026-01-28T18:19:43.443849;145.12;1.0362;0.0038;0;0;0;0;0;0;117.89;1.231;40.845;0;0;0;0;0;0;0;2026-01-21T18:03:05.500499;165.244;0;0;['T2-L1A11', 'T2-L1A12'];0;0;0.1654;0;1.136;0;0;0;6.449;0;0.0047;10890;0;0;0;2026-02-01T12:50:55.448256;T2-L1C3;10;0.0088;0.0016;172.3082;12.675;0.0024;1.0805;6.0824;0.0015;0.0001;0;187.695;6712.1818;0.0008;0.0017;180;25.9832;0.0016;0.0014;35.6245;0.0049;0.0092;0;13.2169;0.0414;1.1846;0.05;2026-02-01T12:50:56.024202;1.2586;6.7247;0;0.1725;0.0432;0.0008;11355.5475;0.0015;0.0025;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L2A2;35.996;0.4137;1.077;0.0149;4.859;0.1793;5559;577.1617;30.901;0.7267;0;0;483;[];3;0;2026-01-26T16:26:07.625487;217.86;0.9677;0.0025;0;0;0;0;0;0;176.9;1.2315;61.44;0;0;0;0;0;0;0;2026-01-21T18:03:05.500964;121.591;0;0;['T2-L2A21', 'T2-L2A22'];0;0;0.1333;0;0.953;0;0;0;4.8066;0;0.0031;6020;0;0;0;2026-02-01T12:50:55.448301;T2-L2C2;10;0.007;0.0019;190.1926;2.37;0.0021;1.5137;7.6004;0.0012;0;0;656.964;8695.3878;0.0006;0.0019;420;56.3049;0.0012;0.0008;48.3353;0.0048;0.0109;0;3.7072;0.0328;1.4907;0.05;2026-02-01T12:50:56.024233;1.6846;7.5185;0;0.2085;0.0513;0.0009;9416.484;0.0013;0.0033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
